datetime,ticker,headline,event_day,next_day,price_now,price_next,future_return,label
2020-03-13,AAON,AAON Authorizes $—… Million for Stock Buyback Program,2020-03-13,2020-03-16,34.733333587646484,34.19333267211914,-0.015547051196934477,-1
2020-03-13,AAON,"The Zacks Analyst Blog Highlights: PHM, AAON, FND, IBP and CNR",2020-03-13,2020-03-16,34.733333587646484,34.19333267211914,-0.015547051196934477,-1
2020-03-13,AAON,AAON Enters Oversold Territory,2020-03-13,2020-03-16,34.733333587646484,34.19333267211914,-0.015547051196934477,-1
2020-03-12,AAON,U.S. Mortgage Rate Hits 8-Year Low: 5 Stocks to Invest In,2020-03-12,2020-03-13,27.51333236694336,34.733333587646484,0.26241827505336257,1
2020-03-06,AAON,Top Ranked Momentum Stocks to Buy for March 6th,2020-03-06,2020-03-09,39.313331604003906,34.45333480834961,-0.12362210469995694,-1
2020-03-06,AAON,"The Zacks Analyst Blog Highlights: AAON, Business First, Himax Technologies, Integer Holdings and The Simply Good Foods Company",2020-03-06,2020-03-09,39.313331604003906,34.45333480834961,-0.12362210469995694,-1
2020-03-05,AAON,Bull & Bear Tug O' War Lingers On: Here's How to Play It,2020-03-05,2020-03-06,39.073333740234375,39.313331604003906,0.006142241800125747,0
2020-03-03,AAON,Aaon (AAON) Upgraded to Strong Buy: Here's What You Should Know,2020-03-03,2020-03-04,37.45333480834961,39.85333251953125,0.06407968004618378,1
2020-02-25,AAON,"The Market Timing Secrets No One Talks About - February 25, 2020",2020-02-25,2020-02-26,35.3466682434082,35.413333892822266,0.0018860518608142076,0
2020-02-20,AAON,"AAON, Inc. Fourth Quarter and Full Year —…–9 Sales and Earnings Review Conference Call",2020-02-20,2020-02-21,37.65999984741211,36.83333206176758,-0.0219508175516187,-1
2020-01-30,AAON,"How to Time the Markets Like an Investing Pro - January 30, 2020",2020-01-30,2020-01-31,36.186668395996094,34.959999084472656,-0.033898376554034014,-1
2020-01-10,AAON,"The Market Timing Secrets No One Talks About - January 10, 2020",2020-01-10,2020-01-13,33.87333297729492,34.633331298828125,0.022436478927025726,1
2019-12-23,AAON,"Timing the Market, Is it Possible? - December 23, 2019",2019-12-23,2019-12-24,33.30666732788086,33.20000076293945,-0.003202558931860353,0
2019-12-19,AAON,Lennox (LII) Shares Decline Post 2020 Guidance Announcement,2019-12-19,2019-12-20,32.866668701171875,33.2400016784668,0.011359014833213398,0
2019-12-17,AAON,"The Zacks Analyst Blog Highlights: AAON, Patrick Industries, Masco, Skyline and KB Home",2019-12-17,2019-12-18,33.459999084472656,33.293331146240234,-0.004981110065533902,0
2019-12-12,AAON,New Strong Sell Stocks for December 12th,2019-12-12,2019-12-13,33.49333190917969,33.31999969482422,-0.005175126046744926,0
2019-12-05,AAON,Lennox (LII) Expands Ultra-Low Emissions Gas Furnace Line,2019-12-05,2019-12-06,32.753334045410156,33.53333282470703,0.023814332251350732,1
2019-12-05,AAON,AAON Honored as One of Oklahoma Magazine's Great Companies to Work For,2019-12-05,2019-12-06,32.753334045410156,33.53333282470703,0.023814332251350732,1
2019-12-04,AAON,5 Factors That Underscore Comfort Systems' Solid Prospects,2019-12-04,2019-12-05,32.246665954589844,32.753334045410156,0.015712262828467563,1
2019-12-04,AAON,"Watsco (WSO) Buys N&S Supply, Boosts Northeast U.S. Presence",2019-12-04,2019-12-05,32.246665954589844,32.753334045410156,0.015712262828467563,1
2019-12-02,AAON,"Timing the Market, Is it Possible? - December 02, 2019",2019-12-02,2019-12-03,32.38666534423828,31.719999313354492,-0.02058458392668054,-1
2019-11-11,AAON,Dim Near-Term Prospects for Air Conditioner & Heating Stocks,2019-11-11,2019-11-12,33.51333236694336,33.51333236694336,0.0,0
2019-11-08,AAON,"Adams Asset Advisors, LLC Buys AAON Inc, Fossil Group Inc, Dow Inc, Sells Kimberly-Clark Corp, ...",2019-11-08,2019-11-11,33.41999816894531,33.51333236694336,0.002792764904600603,0
2019-11-06,AAON,AAON Announces Semi-Annual Cash Dividend,2019-11-06,2019-11-07,33.0533332824707,33.02000045776367,-0.0010084557712280345,0
2019-11-06,AAON,AAON declares $0.16 dividend,2019-11-06,2019-11-07,33.0533332824707,33.02000045776367,-0.0010084557712280345,0
2019-11-03,AAON,"AAON, Inc. (AAON) CEO Norm Asbjornson on Q3 2019 Results - Earnings Call Transcript",2019-11-04,2019-11-05,33.073333740234375,33.14666748046875,0.0022173071759368193,0
2019-11-03,AAON,An Uber Exciting Week (Stocks To Watch Podcast),2019-11-04,2019-11-05,33.073333740234375,33.14666748046875,0.0022173071759368193,0
2019-11-02,AAON,Stocks To Watch: An Uber Exciting Week,2019-11-04,2019-11-05,33.073333740234375,33.14666748046875,0.0022173071759368193,0
2019-10-31,AAON,"AAON EPS misses by $0.02, misses on revenue",2019-10-31,2019-11-01,32.439998626708984,32.7400016784668,0.009247936635570924,0
2019-10-24,AAON,"AAON, Inc. Third Quarter —…–9 Sales and Earnings Review Conference Call",2019-10-24,2019-10-25,31.726667404174805,31.893333435058594,0.005253184293218835,0
2019-10-21,AAON,"When Does Market Timing Actually Work? - October 21, 2019",2019-10-21,2019-10-22,32.0,31.726667404174805,-0.008541643619537354,0
2019-10-02,AAON,Astrotech and U.S. Well Services in industrial gainers; Babcock & Wilcox among losers,2019-10-02,2019-10-03,29.093332290649414,29.360000610351562,0.009165959988291048,0
2019-09-25,AAON,"The Truth About Market Timing - September 25, 2019",2019-09-25,2019-09-26,31.97333335876465,30.579999923706055,-0.04357798479828028,-1
2019-09-17,AAON,"Aaon Inc (AAON) Vice President, Finance & CFO Scott M Asbjornson Sold $– million of Shares",2019-09-17,2019-09-18,34.09333419799805,33.53333282470703,-0.0164255384949677,-1
2019-09-16,AAON,"Simple Market Timing Strategies That Work - September 16, 2019",2019-09-16,2019-09-17,33.79999923706055,34.09333419799805,0.00867854933605644,0
2019-08-27,AAON,"Simple Market Timing Strategies That Work - August 27, 2019",2019-08-27,2019-08-28,30.50666618347168,31.18000030517578,0.02207170451384523,1
2019-08-02,AAON,AAON's (AAON) CEO Norm Asbjornson on Q2 2019 Results - Earnings Call Transcript,2019-08-02,2019-08-05,31.066667556762695,30.639999389648438,-0.013733953483574689,0
2019-08-02,AAON,Ballard Power Systems and MasTec among industrial gainers; Fluor leads the losers,2019-08-02,2019-08-05,31.066667556762695,30.639999389648438,-0.013733953483574689,0
2019-08-01,AAON,"The Market Timing Secrets No One Talks About - August 01, 2019",2019-08-01,2019-08-02,34.573333740234375,31.066667556762695,-0.10142690345741324,-1
2019-08-01,AAON,Aaon (AAON) Q2 Earnings and Revenues Miss Estimates,2019-08-01,2019-08-02,34.573333740234375,31.066667556762695,-0.10142690345741324,-1
2019-08-01,AAON,"AAON EPS misses by $0.03, misses on revenue",2019-08-01,2019-08-02,34.573333740234375,31.066667556762695,-0.10142690345741324,-1
2019-07-31,AAON,Notable earnings before Thursday's open,2019-07-31,2019-08-01,33.866668701171875,34.573333740234375,0.02086609241959625,1
2019-07-25,AAON,Aaon (AAON) Earnings Expected to Grow: What to Know Ahead of Q2 Release,2019-07-25,2019-07-26,33.793331146240234,34.50666809082031,0.021108808169668775,1
2019-07-25,AAON,"AAON, Inc. Second Quarter —…–9 Sales and Earnings Review Conference Call",2019-07-25,2019-07-26,33.793331146240234,34.50666809082031,0.021108808169668775,1
2019-07-19,AAON,"Watsco's (WSO) Q2 Earnings & Revenues Lag, Margins Fall",2019-07-19,2019-07-22,34.11333465576172,33.733333587646484,-0.011139370335671727,0
2019-07-12,AAON,Gardner Denver: 1 + 1 Might Be 3,2019-07-12,2019-07-15,34.15999984741211,33.58000183105469,-0.016978864723307698,-1
2019-07-01,AAON,Air Conditioner & Heating Industry Outlook Grim,2019-07-01,2019-07-02,33.1533317565918,33.413333892822266,0.007842413490727765,0
2019-05-20,AAON,AAON declares $0.16 dividend,2019-05-20,2019-05-21,31.15999984741211,31.946666717529297,0.025246048586952143,1
2019-05-16,AAON,Bulletproof Investing Performance Update: Week 77,2019-05-16,2019-05-17,30.873332977294922,30.606666564941406,-0.008637435179079282,0
2019-05-13,AAON,Recession Impending? What The Architectural Billings Index Has To Say,2019-05-13,2019-05-14,31.040000915527344,31.046667098999023,0.00021476105911920313,0
2019-05-09,AAON,Bulletproof Investing Performance Update: Week 76,2019-05-09,2019-05-10,31.64666748046875,32.266666412353516,0.0195912865791448,1
2019-05-04,AAON,"Aaon, Inc. (AAON) CEO Norman Asbjornson on Q1 2019 Results - Earnings Call Transcript",2019-05-06,2019-05-07,32.900001525878906,31.586666107177734,-0.03991900783555015,-1
2019-05-02,AAON,Aaon (AAON) Q1 Earnings Lag Estimates,2019-05-02,2019-05-03,33.01333236694336,34.540000915527344,0.04624400020013295,1
2019-05-02,AAON,"AAON misses by $0.02, beats on revenue",2019-05-02,2019-05-03,33.01333236694336,34.540000915527344,0.04624400020013295,1
2019-04-23,AAON,Sherwin-Williams (SHW) Lags Q1 Earnings & Sales Estimates,2019-04-23,2019-04-24,32.5533332824707,32.78666687011719,0.007167732582768403,0
2019-04-12,AAON,Top Ranked Momentum Stocks to Buy for April 12th,2019-04-12,2019-04-15,30.84000015258789,31.733333587646484,0.028966713055727112,1
2019-04-10,AAON,Top Ranked Momentum Stocks to Buy for April 10th,2019-04-10,2019-04-11,29.920000076293945,30.079999923706055,0.005347588469389063,0
2019-04-09,AAON,"The Zacks Analyst Blog Highlights: Heidrick & Struggles International, ABIOMED, SeaWorld Entertainment, Darden Restaurants and AAON",2019-04-09,2019-04-10,29.860000610351562,29.920000076293945,0.0020093591666432453,0
2019-04-05,AAON,"New Research Coverage Highlights Carrizo Oil & Gas, Cabot Oil & Gas, Pretium Resources, ...",2019-04-05,2019-04-08,30.65999984741211,30.48666763305664,-0.005653366445469798,0
2019-04-03,AAON,5 Stocks to Ride on Increased U.S. Construction Spending,2019-04-03,2019-04-04,30.53333282470703,30.559999465942383,0.0008733616270600302,0
2019-04-03,AAON,Here's Why Momentum Investors Will Love Aaon (AAON),2019-04-03,2019-04-04,30.53333282470703,30.559999465942383,0.0008733616270600302,0
2019-03-28,AAON,Top-Ranked Stocks to Fill in the Sweet 16 Bracket,2019-03-28,2019-03-29,30.546667098999023,30.786666870117188,0.007856823474074806,0
2019-03-22,AAON,"Why AAON, Inc. (AAON) Stock Might be a Great Pick",2019-03-22,2019-03-25,28.253332138061523,28.786666870117188,0.01887687899782912,1
2019-03-14,AAON,Top Ranked Momentum Stocks to Buy for March 14th,2019-03-14,2019-03-15,27.459999084472656,27.953332901000977,0.017965543808312705,1
2019-03-12,AAON,Aaon (AAON) is a Great Momentum Stock: Should You Buy?,2019-03-12,2019-03-13,27.713333129882812,27.959999084472656,0.008900623877821036,0
2019-03-02,AAON,"Aaon, Inc. (AAON) CEO Norman Asbjornson on Q4 2018 Results - Earnings Call Transcript",2019-03-04,2019-03-05,27.85333251953125,28.253332138061523,0.014360924971896508,0
2019-02-28,AAON,"AAON misses by $0.05, beats on revenue",2019-02-28,2019-03-01,26.573333740234375,27.50666618347168,0.03512289622224391,1
2019-02-15,AAON,Solid Growth Prospects for Air Conditioner and Heating Industry,2019-02-15,2019-02-19,26.30666732788086,26.913333892822266,0.023061323480471307,1
2020-05-14,ABCB,"ELCO Management Co., LLC Buys SPDR S&P 5……, Professional Holding Corp, Enterprise ...",2020-05-14,2020-05-15,18.969999313354492,19.360000610351562,0.02055884613145544,1
2020-05-06,ABCB,"Context BH Capital Management, LP Buys Synovus Financial Corp, PacWest Bancorp, Wintrust ...",2020-05-06,2020-05-07,21.920000076293945,21.799999237060547,-0.0054744908218853985,0
2020-04-30,ABCB,New Strong Sell Stocks for April 30th,2020-04-30,2020-05-01,25.43000030517578,23.700000762939453,-0.06802986714413135,-1
2020-04-27,ABCB,"Timing the Market, Is it Possible? - April 27, 2020",2020-04-27,2020-04-28,24.610000610351562,24.920000076293945,0.012596483472332363,0
2020-04-23,ABCB,Ameris Bancorp (ABCB) Misses Q1 Earnings and Revenue Estimates,2020-04-23,2020-04-24,21.770000457763672,22.520000457763672,0.034451078742744494,1
2020-04-22,ABCB,5 Bank Stocks Poised to Surpass Earnings Estimates in Q1,2020-04-22,2020-04-23,21.969999313354492,21.770000457763672,-0.009103270907671388,0
2020-04-22,ABCB,Why Ameris Bancorp (ABCB) Might Surprise This Earnings Season,2020-04-22,2020-04-23,21.969999313354492,21.770000457763672,-0.009103270907671388,0
2020-04-21,ABCB,"BancorpSouth (BXS) Q1 Earnings Top Estimates, Revenues Miss",2020-04-21,2020-04-22,22.479999542236328,21.969999313354492,-0.02268684338376551,-1
2020-04-16,ABCB,Analysts Estimate Ameris Bancorp (ABCB) to Report a Decline in Earnings: What to Look Out for,2020-04-16,2020-04-17,20.190000534057617,22.559999465942383,0.11738478797397353,1
2020-04-01,ABCB,"How to Time the Markets Like an Investing Pro - April 01, 2020",2020-04-01,2020-04-02,22.540000915527344,22.920000076293945,0.01685887956219327,1
2020-06-01,ABG,5 Cyclical Companies Boosting Book Value,2020-06-01,2020-06-02,72.75,74.25,0.020618556701030927,1
2020-05-15,ABG,"Impactive Capital LP Buys Crown Holdings Inc, Advanced Drainage Systems Inc, Frontdoor Inc, ...",2020-05-15,2020-05-18,62.29999923706055,70.61000061035156,0.1333868615578991,1
2020-05-15,ABG,Abrams Capital Management Buys Moats in March Selloff,2020-05-15,2020-05-18,62.29999923706055,70.61000061035156,0.1333868615578991,1
2020-05-08,ABG,"Asbury Automotive Group Inc (ABG) President & CEO David W Hult Sold $986,–…… of Shares",2020-05-08,2020-05-11,69.5199966430664,66.77999877929688,-0.03941308970190817,-1
2020-05-05,ABG,Asbury Automotive Group (ABG) Q1 Earnings and Revenues Top Estimates,2020-05-05,2020-05-06,67.44999694824219,64.88999938964844,-0.037954005551077585,-1
2020-05-05,ABG,"Yes, You Can Time the Market. Find out How - May 05, 2020",2020-05-05,2020-05-06,67.44999694824219,64.88999938964844,-0.037954005551077585,-1
2020-04-28,ABG,Earnings Preview: Asbury Automotive Group (ABG) Q1 Earnings Expected to Decline,2020-04-28,2020-04-29,63.540000915527344,69.4800033569336,0.09348445633960771,1
2020-04-20,ABG,Asbury Automotive Group Schedules Release of First Quarter —…—… Financial Results,2020-04-20,2020-04-21,54.81999969482422,52.0,-0.05144107461734383,-1
2020-04-17,ABG,"Asbury Automotive Group, Inc. Announces Appointment of Patrick Guido as Chief Financial Officer",2020-04-17,2020-04-20,58.119998931884766,54.81999969482422,-0.05677906568663338,-1
2020-04-16,ABG,5 Guru Stocks With 5-Star Business,2020-04-16,2020-04-17,53.16999816894531,58.119998931884766,0.09309762899015052,1
2020-04-10,ABG,Asbury Automotive Group Announces Change to a Virtual-Only Meeting Format for —…—… ...,2020-04-13,2020-04-14,57.040000915527344,60.45000076293945,0.05978260506100105,1
2020-03-26,ABG,5 Cyclical Companies Boosting Book Value,2020-03-26,2020-03-27,60.81999969482422,55.5,-0.08747122199142252,-1
2020-03-23,ABG,David Abrams Accelerates Stake in Asbury Automotive,2020-03-23,2020-03-24,45.81999969482422,53.529998779296875,0.16826711339641431,1
2020-03-20,ABG,5 Buffett-Munger Stocks to Spring Toward in —nd Quarter,2020-03-20,2020-03-23,50.599998474121094,45.81999969482422,-0.09446638188618843,-1
2020-03-20,ABG,5 Buffett-Munger Stocks to Spring Torward in —nd Quarter,2020-03-20,2020-03-23,50.599998474121094,45.81999969482422,-0.09446638188618843,-1
2020-03-19,ABG,"The Keys to Successfully Timing the Markets - March 19, 2020",2020-03-19,2020-03-20,48.97999954223633,50.599998474121094,0.033074702879239755,1
2020-03-03,ABG,Stocks With Rising Relative Strength: Asbury Automotive,2020-03-03,2020-03-04,91.61000061035156,94.13999938964844,0.027617058863014517,1
2020-03-02,ABG,"Asbury Automotive Group Inc (ABG) Files –…-K for the Fiscal Year Ended on December '–, ...",2020-03-02,2020-03-03,93.02999877929688,91.61000061035156,-0.015263873885606483,-1
2020-02-21,ABG,"Simple Market Timing Strategies That Work - February 21, 2020",2020-02-21,2020-02-24,99.48999786376953,97.9000015258789,-0.01598146921329507,-1
2020-02-18,ABG,Park Place Dealerships finds a buyer in Asbury Automotive Group,2020-02-18,2020-02-19,96.4000015258789,98.9000015258789,0.02593360954801299,1
2020-02-05,ABG,Asbury Automotive Group Announces Pricing Of Its Private Offering Of Senior Notes Due ...,2020-02-05,2020-02-06,96.33000183105469,94.13999938964844,-0.02273437558162945,-1
2020-02-04,ABG,All You Need to Know About Asbury Automotive (ABG) Rating Upgrade to Buy,2020-02-04,2020-02-05,95.66000366210938,96.33000183105469,0.007003952992850414,0
2020-02-04,ABG,Are Investors Undervaluing Asbury Automotive Group (ABG) Right Now?,2020-02-04,2020-02-05,95.66000366210938,96.33000183105469,0.007003952992850414,0
2020-02-03,ABG,Asbury Automotive Group Announces Private Offering Of Senior Notes Due —…—8 And Senior ...,2020-02-03,2020-02-04,99.26000213623047,95.66000366210938,-0.036268369903722515,-1
2020-02-03,ABG,Asbury Automotive Group (ABG) Surpasses Q4 Earnings and Revenue Estimates,2020-02-03,2020-02-04,99.26000213623047,95.66000366210938,-0.036268369903722515,-1
2020-01-31,ABG,Why Asbury Automotive (ABG) Might Surprise This Earnings Season,2020-01-31,2020-02-03,96.44999694824219,99.26000213623047,0.029134321170546124,1
2020-01-20,ABG,Asbury Automotive Group Schedules Release of Fourth Quarter and Full Year —…–9 Financial ...,2020-01-21,2020-01-22,102.93000030517578,100.98999786376953,-0.01884778427722105,-1
2020-01-14,ABG,"Timing the Market, Is it Possible? - January 14, 2020",2020-01-14,2020-01-15,101.87999725341797,101.23999786376953,-0.006281894453299725,0
2020-01-10,ABG,"The Zacks Analyst Blog Highlights: Asbury Automotive, Lithia Motors, Commercial Metals Company, Acushnet and MRC Global",2020-01-10,2020-01-13,100.27999877929688,102.3499984741211,0.02064219904290203,1
2020-01-10,ABG,Asbury Automotive Enters Oversold Territory,2020-01-10,2020-01-13,100.27999877929688,102.3499984741211,0.02064219904290203,1
2020-01-09,ABG,Should Value Investors Pick Asbury Automotive (ABG) Stock?,2020-01-09,2020-01-10,100.5999984741211,100.27999877929688,-0.003180911527613365,0
2020-01-09,ABG,5 Growth Stocks to Buy as Middle-East Tensions Subside,2020-01-09,2020-01-10,100.5999984741211,100.27999877929688,-0.003180911527613365,0
2020-01-07,ABG,Is Asbury Automotive Group (ABG) Stock Undervalued Right Now?,2020-01-07,2020-01-08,103.79000091552734,103.12999725341797,-0.0063590293504914705,0
2020-01-03,ABG,Here is Why Growth Investors Should Buy Asbury Automotive (ABG) Now,2020-01-03,2020-01-06,108.38999938964844,107.73999786376953,-0.005996877290701261,0
2019-12-17,ABG,"How to Time the Markets Like an Investing Pro - December 17, 2019",2019-12-17,2019-12-18,117.75,117.88999938964844,0.0011889544768444798,0
2019-12-12,ABG,Asbury Automotive Group Announces The Acquisition Of Park Place Dealerships,2019-12-12,2019-12-13,122.66999816894531,116.66999816894531,-0.048911715085677224,-1
2019-12-12,ABG,Asbury Automotive makes $1B luxury play,2019-12-12,2019-12-13,122.66999816894531,116.66999816894531,-0.048911715085677224,-1
2019-11-29,ABG,Tracking David Abrams' Abrams Capital Management Portfolio - Q3 2019 Update,2019-11-29,2019-12-02,110.83999633789062,109.94999694824219,-0.008029586963674335,0
2019-11-29,ABG,New Security Selection Process In Action,2019-11-29,2019-12-02,110.83999633789062,109.94999694824219,-0.008029586963674335,0
2019-11-27,ABG,Finding Alpha In Security Selection,2019-11-27,2019-11-29,112.5199966430664,110.83999633789062,-0.014930682148036702,0
2019-11-25,ABG,"The Keys to Successfully Timing the Markets - November 25, 2019",2019-11-25,2019-11-26,111.13999938964844,111.66999816894531,0.004768749165084475,0
2019-11-15,ABG,"Polaris Capital Management, LLC Buys iShares MSCI South Korea Capped ETF, South Plains ...",2019-11-15,2019-11-18,110.0,110.3499984741211,0.0031818043101917615,0
